Iteration,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Bright Pixel Ratio,Epsilon
325,0,Light Heavy,0,Low,0,Low,0,3.92723,906.308,0.0471509,0.1
326,0,Light Heavy,0,Low,0,Low,0,3.95824,913.246,0.0471296,0.1
327,0,Light Heavy,0,Low,0,Low,0,3.92574,906.399,0.0469985,0.1
328,0,Light Heavy,0,Low,0,Low,0,3.94581,911.102,0.0469116,0.1
329,0,Balanced,-1,Low,0,Medium,1,3.91347,903.448,0.0468634,0.1
330,1,Light Heavy,1,Medium,1,Low,0,8.66256,1982.19,0.094103,0.1
331,0,Light Heavy,0,Low,0,Low,0,3.96197,915.285,0.0472087,0.1
332,0,Light Heavy,0,Low,0,Low,0,3.94686,911.904,0.0470949,0.1
333,0,BSDF Heavy,-2,Low,0,High,2,3.89899,900.039,0.0465606,0.1
334,2,Light Heavy,2,High,2,Low,0,14.9317,3418.01,0.109788,0.1
335,0,BSDF Heavy,-2,Low,0,High,2,3.95323,913.162,0.0471489,0.1
336,2,BSDF Heavy,0,High,2,High,2,14.9686,3422.82,0.11076,0.1
337,2,BSDF Heavy,0,High,2,High,2,14.9793,3431.12,0.109936,0.1
338,2,BSDF Heavy,0,High,2,High,2,14.8688,3401.29,0.110137,0.1
339,2,BSDF Heavy,0,High,2,High,2,14.9184,3414.97,0.11044,0.1
340,2,BSDF Heavy,0,High,2,High,2,14.8167,3394.16,0.109662,0.1
341,2,BSDF Heavy,0,High,2,High,2,14.9138,3414.52,0.110226,0.1
342,2,BSDF Heavy,0,High,2,High,2,14.8059,3389.43,0.109742,0.1
343,2,BSDF Heavy,0,High,2,High,2,14.9306,3418.72,0.109882,0.1
344,2,BSDF Heavy,0,High,2,High,2,14.9255,3415.15,0.110019,0.1
345,2,BSDF Heavy,0,High,2,High,2,14.9404,3423.67,0.109334,0.1
346,2,BSDF Heavy,0,High,2,High,2,14.8666,3402.42,0.110077,0.1
347,2,BSDF Heavy,0,High,2,High,2,15.0311,3441.33,0.11061,0.1
348,2,BSDF Heavy,0,High,2,High,2,14.9019,3411.59,0.110166,0.1
349,2,BSDF Heavy,0,High,2,High,2,14.8733,3405.46,0.109782,0.1
350,2,BSDF Heavy,0,High,2,High,2,14.9334,3418.9,0.110042,0.1
351,2,Light Heavy,2,High,2,Low,0,14.7927,3389.72,0.109483,0.1
352,0,BSDF Heavy,-2,Low,0,High,2,3.9059,900.931,0.0471161,0.1
353,2,Balanced,1,High,2,Medium,1,14.7377,3375.91,0.109232,0.1
354,1,BSDF Heavy,-1,Medium,1,High,2,8.75025,2002.5,0.0943846,0.1
355,2,Light Heavy,2,High,2,Low,0,14.9804,3428.43,0.110291,0.1
356,0,BSDF Heavy,-2,Low,0,High,2,3.92635,905.884,0.0472106,0.1
357,2,Light Heavy,2,High,2,Low,0,14.9046,3414.22,0.109608,0.1
358,0,BSDF Heavy,-2,Low,0,High,2,3.93229,907.18,0.0472531,0.1
359,2,BSDF Heavy,0,High,2,High,2,14.944,3420.9,0.109878,0.1
360,2,BSDF Heavy,0,High,2,High,2,14.812,3389.85,0.110058,0.1
361,2,BSDF Heavy,0,High,2,High,2,14.8378,3398.84,0.109446,0.1
362,2,BSDF Heavy,0,High,2,High,2,14.8182,3395.37,0.109203,0.1
363,2,BSDF Heavy,0,High,2,High,2,14.8287,3395.34,0.109782,0.1
364,2,BSDF Heavy,0,High,2,High,2,14.9078,3411.74,0.110106,0.1
365,2,BSDF Heavy,0,High,2,High,2,14.8352,3394.53,0.109915,0.1
366,2,BSDF Heavy,0,High,2,High,2,14.8926,3409.47,0.110091,0.1
367,2,BSDF Heavy,0,High,2,High,2,14.7962,3387.8,0.109601,0.1
368,2,BSDF Heavy,0,High,2,High,2,14.9992,3434.11,0.110341,0.1
369,2,BSDF Heavy,0,High,2,High,2,14.8542,3402.2,0.109236,0.1
370,2,BSDF Heavy,0,High,2,High,2,14.9862,3432.06,0.110187,0.1
371,2,BSDF Heavy,0,High,2,High,2,14.8243,3393.31,0.109898,0.1
372,2,BSDF Heavy,0,High,2,High,2,14.8568,3403.52,0.109587,0.1
373,2,BSDF Heavy,0,High,2,High,2,14.894,3407.94,0.110102,0.1
374,2,Balanced,1,High,2,Medium,1,14.9731,3426.6,0.110222,0.1
375,1,BSDF Heavy,-1,Medium,1,High,2,8.664,1981.83,0.0940606,0.1
376,2,Light Heavy,2,High,2,Low,0,14.7685,3379.32,0.10974,0.1
377,0,Light Heavy,0,Low,0,Low,0,3.93764,908.314,0.0473283,0.1
378,0,Balanced,-1,Low,0,Medium,1,3.96374,915.562,0.047174,0.1
379,1,Balanced,0,Medium,1,Medium,1,8.72737,1996.21,0.0947492,0.1
380,1,Balanced,0,Medium,1,Medium,1,8.68923,1988.74,0.0942901,0.1
381,1,Balanced,0,Medium,1,Medium,1,8.74694,1999.7,0.0946759,0.1
382,1,Balanced,0,Medium,1,Medium,1,8.71229,1993.35,0.0944579,0.1
383,1,Balanced,0,Medium,1,Medium,1,8.6747,1984.35,0.0943383,0.1
384,1,Balanced,0,Medium,1,Medium,1,8.64679,1978.1,0.0937191,0.1
385,1,Balanced,0,Medium,1,Medium,1,8.65116,1980.38,0.0939776,0.1
386,1,Balanced,0,Medium,1,Medium,1,8.74313,2001.26,0.0940471,0.1
387,1,Balanced,0,Medium,1,Medium,1,8.5957,1964.13,0.0938407,0.1
388,1,Balanced,0,Medium,1,Medium,1,8.63086,1974.66,0.0937886,0.1
389,1,Balanced,0,Medium,1,Medium,1,8.69569,1988.54,0.0941898,0.1
390,1,Balanced,0,Medium,1,Medium,1,8.74136,2000.66,0.0946258,0.1
391,1,Balanced,0,Medium,1,Medium,1,8.56097,1956.99,0.0940374,0.1
392,1,Balanced,0,Medium,1,Medium,1,8.67496,1983.17,0.0947608,0.1
393,1,Balanced,0,Medium,1,Medium,1,8.59749,1967.05,0.0934741,0.1
394,1,Balanced,0,Medium,1,Medium,1,8.60886,1968.51,0.09386,0.1
395,1,Light Heavy,1,Medium,1,Low,0,8.61759,1970.44,0.0944579,0.1
396,0,Balanced,-1,Low,0,Medium,1,3.95658,913.091,0.0475096,0.1
397,1,Balanced,0,Medium,1,Medium,1,8.73171,1997.91,0.0946836,0.1
398,1,Balanced,0,Medium,1,Medium,1,8.62979,1975.02,0.094348,0.1
399,1,Balanced,0,Medium,1,Medium,1,8.68779,1986.48,0.0948785,0.1
400,1,Balanced,0,Medium,1,Medium,1,8.73444,1998.32,0.0949595,0.1
401,1,Balanced,0,Medium,1,Medium,1,8.65728,1978.24,0.0947222,0.1
402,1,Balanced,0,Medium,1,Medium,1,8.71243,1994.4,0.0944309,0.1
403,1,Balanced,0,Medium,1,Medium,1,8.58744,1964.24,0.09413,0.1
404,1,Balanced,0,Medium,1,Medium,1,8.7081,1992.9,0.0940721,0.1
405,1,Light Heavy,1,Medium,1,Low,0,8.60359,1967.95,0.0940876,0.1
406,0,Balanced,-1,Low,0,Medium,1,4.01228,927.487,0.0476833,0.1
407,1,BSDF Heavy,-1,Medium,1,High,2,8.73779,1998.77,0.0945332,0.1
408,2,Balanced,1,High,2,Medium,1,14.9917,3432.81,0.11021,0.1
409,1,BSDF Heavy,-1,Medium,1,High,2,8.76072,2004.51,0.0949171,0.1
410,2,Balanced,1,High,2,Medium,1,14.789,3384.61,0.109767,0.1
411,1,BSDF Heavy,-1,Medium,1,High,2,8.69246,1987.93,0.0944907,0.1
412,2,Light Heavy,2,High,2,Low,0,14.903,3412.46,0.110235,0.1
413,0,BSDF Heavy,-2,Low,0,High,2,3.92588,906.783,0.0470255,0.1
414,2,Light Heavy,2,High,2,Low,0,15.0078,3434.08,0.110139,0.1
415,0,Light Heavy,0,Low,0,Low,0,3.94733,910.998,0.0472627,0.1
416,0,BSDF Heavy,-2,Low,0,High,2,3.92182,904.906,0.0471856,0.1
417,2,BSDF Heavy,0,High,2,High,2,14.8793,3408.61,0.109356,0.1
418,2,BSDF Heavy,0,High,2,High,2,14.8628,3402.94,0.109863,0.1
419,2,BSDF Heavy,0,High,2,High,2,14.9386,3416.15,0.110833,0.1
420,2,BSDF Heavy,0,High,2,High,2,14.8655,3403.22,0.110255,0.1
421,2,BSDF Heavy,0,High,2,High,2,14.8953,3407.29,0.110044,0.1
422,2,BSDF Heavy,0,High,2,High,2,14.8465,3400.09,0.109703,0.1
423,2,BSDF Heavy,0,High,2,High,2,14.9171,3414.59,0.110156,0.1
424,2,BSDF Heavy,0,High,2,High,2,14.997,3433.35,0.110301,0.1
425,2,BSDF Heavy,0,High,2,High,2,14.7846,3386.53,0.109319,0.1
426,2,BSDF Heavy,0,High,2,High,2,14.8505,3400.09,0.109541,0.1
427,2,BSDF Heavy,0,High,2,High,2,14.8759,3405.4,0.109882,0.1
428,2,BSDF Heavy,0,High,2,High,2,14.9691,3429.42,0.110106,0.1
429,2,BSDF Heavy,0,High,2,High,2,14.9307,3417.99,0.110422,0.1
430,2,Balanced,1,High,2,Medium,1,14.8869,3408.04,0.110349,0.1
431,1,BSDF Heavy,-1,Medium,1,High,2,8.63932,1975.72,0.0944444,0.1
432,2,BSDF Heavy,0,High,2,High,2,14.9471,3423.59,0.109782,0.1
433,2,BSDF Heavy,0,High,2,High,2,14.9444,3420.73,0.110368,0.1
434,2,BSDF Heavy,0,High,2,High,2,14.894,3412.16,0.109892,0.1
435,2,BSDF Heavy,0,High,2,High,2,14.8625,3403.82,0.109541,0.1
436,2,BSDF Heavy,0,High,2,High,2,14.8796,3407.61,0.110152,0.1
437,2,BSDF Heavy,0,High,2,High,2,14.8807,3409.62,0.109348,0.1
438,2,BSDF Heavy,0,High,2,High,2,14.8807,3405.83,0.110081,0.1
439,2,BSDF Heavy,0,High,2,High,2,14.8457,3399.37,0.10946,0.1
440,2,BSDF Heavy,0,High,2,High,2,14.8005,3388.44,0.109971,0.1
441,2,BSDF Heavy,0,High,2,High,2,14.7563,3379.61,0.109321,0.1
442,2,BSDF Heavy,0,High,2,High,2,14.8132,3394.07,0.109217,0.1
443,2,BSDF Heavy,0,High,2,High,2,14.8847,3407.58,0.110287,0.1
444,2,BSDF Heavy,0,High,2,High,2,14.8426,3396.71,0.110139,0.1
445,2,BSDF Heavy,0,High,2,High,2,14.8886,3408.96,0.109942,0.1
446,2,Balanced,1,High,2,Medium,1,14.8092,3388.58,0.11006,0.1
447,1,BSDF Heavy,-1,Medium,1,High,2,8.6636,1981.3,0.0939352,0.1
448,2,Balanced,1,High,2,Medium,1,14.7797,3382.09,0.109448,0.1
449,1,BSDF Heavy,-1,Medium,1,High,2,8.69389,1988.48,0.0944001,0.1
450,2,Light Heavy,2,High,2,Low,0,14.8458,3400.16,0.109514,0.1
451,0,BSDF Heavy,-2,Low,0,High,2,3.93559,908.839,0.0469869,0.1
452,2,Balanced,1,High,2,Medium,1,14.9307,3414.97,0.110961,0.1
453,1,Light Heavy,1,Medium,1,Low,0,8.83334,2021.07,0.095135,0.1
454,0,BSDF Heavy,-2,Low,0,High,2,3.92843,906.457,0.0473148,0.1
455,2,Light Heavy,2,High,2,Low,0,14.8555,3401.26,0.110442,0.1
456,0,BSDF Heavy,-2,Low,0,High,2,3.94413,910.206,0.0469001,0.1
457,2,BSDF Heavy,0,High,2,High,2,14.8715,3406.92,0.110069,0.1
458,2,Balanced,1,High,2,Medium,1,14.867,3403.86,0.110397,0.1
459,1,BSDF Heavy,-1,Medium,1,High,2,8.7427,2001.23,0.0942554,0.1
460,2,BSDF Heavy,0,High,2,High,2,14.829,3395.99,0.109742,0.1
461,2,BSDF Heavy,0,High,2,High,2,15.0073,3435.02,0.110087,0.1
462,2,BSDF Heavy,0,High,2,High,2,15.0256,3438.64,0.110656,0.1
463,2,BSDF Heavy,0,High,2,High,2,14.954,3422.29,0.110679,0.1
464,2,BSDF Heavy,0,High,2,High,2,14.817,3393.38,0.109711,0.1
465,2,BSDF Heavy,0,High,2,High,2,14.8294,3395.14,0.109871,0.1
466,2,BSDF Heavy,0,High,2,High,2,14.8915,3407.86,0.109983,0.1
467,2,BSDF Heavy,0,High,2,High,2,14.9315,3415.97,0.111063,0.1
468,2,BSDF Heavy,0,High,2,High,2,14.8744,3406.21,0.10995,0.1
469,2,BSDF Heavy,0,High,2,High,2,14.9237,3413.33,0.110448,0.1
470,2,BSDF Heavy,0,High,2,High,2,14.9961,3434.27,0.110212,0.1
471,2,BSDF Heavy,0,High,2,High,2,14.8947,3410.52,0.109985,0.1
472,2,BSDF Heavy,0,High,2,High,2,14.9305,3419.4,0.110002,0.1
473,2,BSDF Heavy,0,High,2,High,2,14.7759,3383.57,0.10907,0.1
474,2,BSDF Heavy,0,High,2,High,2,14.8451,3400.98,0.109506,0.1
475,2,BSDF Heavy,0,High,2,High,2,14.7468,3374.84,0.109875,0.1
476,2,BSDF Heavy,0,High,2,High,2,14.9626,3425.72,0.110482,0.1
477,2,BSDF Heavy,0,High,2,High,2,14.9593,3425.39,0.110183,0.1
478,2,BSDF Heavy,0,High,2,High,2,14.8646,3404.1,0.109884,0.1
479,2,BSDF Heavy,0,High,2,High,2,15.0128,3437.22,0.110598,0.1
480,2,BSDF Heavy,0,High,2,High,2,14.7709,3383.62,0.109263,0.1
481,2,BSDF Heavy,0,High,2,High,2,14.8948,3412.12,0.110033,0.1
482,2,BSDF Heavy,0,High,2,High,2,14.7949,3385.68,0.110334,0.1
483,2,BSDF Heavy,0,High,2,High,2,14.8848,3407.35,0.110255,0.1
484,2,BSDF Heavy,0,High,2,High,2,14.9684,3425.43,0.110656,0.1
485,2,BSDF Heavy,0,High,2,High,2,14.8155,3392.64,0.109416,0.1
486,2,Balanced,1,High,2,Medium,1,14.771,3380.25,0.10989,0.1
487,1,BSDF Heavy,-1,Medium,1,High,2,8.67477,1984.81,0.0941667,0.1
488,2,BSDF Heavy,0,High,2,High,2,14.8404,3398.03,0.10947,0.1
489,2,BSDF Heavy,0,High,2,High,2,14.9013,3412.31,0.110122,0.1
490,2,BSDF Heavy,0,High,2,High,2,14.8789,3409.22,0.109616,0.1
491,2,BSDF Heavy,0,High,2,High,2,14.8143,3394.79,0.109593,0.1
492,2,BSDF Heavy,0,High,2,High,2,14.824,3394.86,0.109493,0.1
493,2,BSDF Heavy,0,High,2,High,2,14.8307,3397.62,0.109919,0.1
494,2,BSDF Heavy,0,High,2,High,2,14.9389,3419.01,0.110334,0.1
495,2,Light Heavy,2,High,2,Low,0,14.8526,3401.39,0.109842,0.1
496,0,BSDF Heavy,-2,Low,0,High,2,3.95792,913.145,0.0473708,0.1
497,2,Balanced,1,High,2,Medium,1,14.8011,3391.58,0.109531,0.1
498,1,BSDF Heavy,-1,Medium,1,High,2,8.70359,1990.65,0.0947145,0.1
499,2,Balanced,1,High,2,Medium,1,14.9418,3417.63,0.109927,0.1
500,1,BSDF Heavy,-1,Medium,1,High,2,8.65741,1979.66,0.0946219,0.1
501,2,BSDF Heavy,0,High,2,High,2,14.9097,3412.07,0.109869,0.1
502,2,BSDF Heavy,0,High,2,High,2,14.8669,3405.42,0.109425,0.1
503,2,BSDF Heavy,0,High,2,High,2,14.8045,3388.57,0.109572,0.1
504,2,BSDF Heavy,0,High,2,High,2,14.8607,3400.58,0.110594,0.1
505,2,BSDF Heavy,0,High,2,High,2,14.8786,3406.45,0.109942,0.1
506,2,BSDF Heavy,0,High,2,High,2,14.8043,3391.2,0.109562,0.1
507,2,BSDF Heavy,0,High,2,High,2,14.9674,3425.4,0.110164,0.1
508,2,BSDF Heavy,0,High,2,High,2,14.9315,3416.26,0.110611,0.1
509,2,BSDF Heavy,0,High,2,High,2,14.7932,3387.79,0.109693,0.1
510,2,BSDF Heavy,0,High,2,High,2,14.8556,3405.01,0.109697,0.1
511,2,BSDF Heavy,0,High,2,High,2,14.9113,3415.36,0.109896,0.1
512,2,BSDF Heavy,0,High,2,High,2,14.8565,3400.06,0.109936,0.1
513,2,BSDF Heavy,0,High,2,High,2,14.8878,3408.12,0.11006,0.1
514,2,BSDF Heavy,0,High,2,High,2,14.8482,3398.75,0.109554,0.1
515,2,BSDF Heavy,0,High,2,High,2,14.89,3411.31,0.109909,0.1
516,2,BSDF Heavy,0,High,2,High,2,14.822,3390.98,0.109944,0.1
517,2,BSDF Heavy,0,High,2,High,2,14.9388,3417.44,0.110671,0.1
518,2,Light Heavy,2,High,2,Low,0,14.9574,3423.23,0.110723,0.1
519,0,BSDF Heavy,-2,Low,0,High,2,3.97698,919.007,0.0472647,0.1
520,2,Light Heavy,2,High,2,Low,0,14.8449,3397.22,0.110058,0.1
521,0,BSDF Heavy,-2,Low,0,High,2,3.94923,912.528,0.0467188,0.1
522,2,BSDF Heavy,0,High,2,High,2,14.8424,3397.91,0.110008,0.1
523,2,BSDF Heavy,0,High,2,High,2,14.8799,3402.38,0.110031,0.1
524,2,BSDF Heavy,0,High,2,High,2,14.8326,3394.74,0.109755,0.1
525,2,BSDF Heavy,0,High,2,High,2,14.9671,3424.19,0.110463,0.1
526,2,BSDF Heavy,0,High,2,High,2,14.9131,3412.66,0.110316,0.1
527,2,BSDF Heavy,0,High,2,High,2,14.777,3381.7,0.1101,0.1
528,2,BSDF Heavy,0,High,2,High,2,14.9169,3414.66,0.110461,0.1
529,2,BSDF Heavy,0,High,2,High,2,14.8182,3391.95,0.109693,0.1
530,2,BSDF Heavy,0,High,2,High,2,14.8502,3400.28,0.109589,0.1
531,2,BSDF Heavy,0,High,2,High,2,14.9262,3416.94,0.11017,0.1
532,2,BSDF Heavy,0,High,2,High,2,14.9025,3411.63,0.110071,0.1
533,2,BSDF Heavy,0,High,2,High,2,14.8674,3406.1,0.10979,0.1
534,2,BSDF Heavy,0,High,2,High,2,14.9483,3423.5,0.110438,0.1
535,2,BSDF Heavy,0,High,2,High,2,14.8625,3402.84,0.10972,0.1
536,2,BSDF Heavy,0,High,2,High,2,14.9079,3410.89,0.110367,0.1
537,2,BSDF Heavy,0,High,2,High,2,14.9105,3411.22,0.110197,0.1
538,2,BSDF Heavy,0,High,2,High,2,14.9466,3422.16,0.110463,0.1
539,2,Light Heavy,2,High,2,Low,0,14.9273,3419.51,0.109659,0.1
540,0,BSDF Heavy,-2,Low,0,High,2,3.88978,897.511,0.0471798,0.1
541,2,Balanced,1,High,2,Medium,1,14.9605,3425.11,0.110639,0.1
542,1,BSDF Heavy,-1,Medium,1,High,2,8.6989,1989.05,0.0942535,0.1
543,2,Light Heavy,2,High,2,Low,0,14.8909,3409.38,0.110073,0.1
544,0,BSDF Heavy,-2,Low,0,High,2,3.91171,902.565,0.047064,0.1
545,2,BSDF Heavy,0,High,2,High,2,14.781,3384.77,0.109495,0.1
546,2,BSDF Heavy,0,High,2,High,2,14.8628,3398.58,0.110476,0.1
547,2,BSDF Heavy,0,High,2,High,2,14.8655,3403.28,0.110502,0.1
548,2,BSDF Heavy,0,High,2,High,2,14.8348,3396.29,0.109973,0.1
549,2,Light Heavy,2,High,2,Low,0,14.8808,3408.6,0.109907,0.1
550,0,BSDF Heavy,-2,Low,0,High,2,3.94872,912.26,0.047064,0.1
551,2,Light Heavy,2,High,2,Low,0,14.8474,3399.86,0.109581,0.1
552,0,BSDF Heavy,-2,Low,0,High,2,3.90389,901.204,0.0468422,0.1
553,2,Balanced,1,High,2,Medium,1,14.9018,3412.13,0.110235,0.1
554,1,BSDF Heavy,-1,Medium,1,High,2,8.65595,1980.99,0.0943036,0.1
555,2,Balanced,1,High,2,Medium,1,14.7885,3392.84,0.108505,0.1
556,1,Light Heavy,1,Medium,1,Low,0,8.7605,2004.12,0.0943229,0.1
557,0,Light Heavy,0,Low,0,Low,0,3.97328,917.596,0.0471721,0.1
558,0,BSDF Heavy,-2,Low,0,High,2,3.98864,921.605,0.0471894,0.1
559,2,BSDF Heavy,0,High,2,High,2,14.8676,3404.29,0.110228,0.1
560,2,BSDF Heavy,0,High,2,High,2,14.8434,3398.71,0.109913,0.1
561,2,BSDF Heavy,0,High,2,High,2,14.952,3422.11,0.110241,0.1
562,2,BSDF Heavy,0,High,2,High,2,14.8466,3397.91,0.109448,0.1
563,2,BSDF Heavy,0,High,2,High,2,14.8122,3390.22,0.109356,0.1
564,2,BSDF Heavy,0,High,2,High,2,14.8502,3398.72,0.11016,0.1
565,2,BSDF Heavy,0,High,2,High,2,14.7302,3374.11,0.109992,0.1
566,2,Light Heavy,2,High,2,Low,0,14.963,3424.95,0.110449,0.1
567,0,BSDF Heavy,-2,Low,0,High,2,3.94132,908.961,0.0475752,0.1
568,2,BSDF Heavy,0,High,2,High,2,14.7491,3377.75,0.109012,0.1
569,2,BSDF Heavy,0,High,2,High,2,14.8997,3410.21,0.109919,0.1
570,2,BSDF Heavy,0,High,2,High,2,14.8689,3402.94,0.10978,0.1
571,2,BSDF Heavy,0,High,2,High,2,14.9131,3413.49,0.110326,0.1
572,2,BSDF Heavy,0,High,2,High,2,14.7947,3389.52,0.108972,0.1
573,2,Balanced,1,High,2,Medium,1,14.8645,3402.31,0.109743,0.1
574,1,BSDF Heavy,-1,Medium,1,High,2,8.65553,1979.45,0.0945737,0.1
575,2,Light Heavy,2,High,2,Low,0,14.8601,3400.39,0.110542,0.1
576,0,BSDF Heavy,-2,Low,0,High,2,3.88426,896.043,0.0467612,0.1
577,2,Light Heavy,2,High,2,Low,0,14.8674,3402.21,0.110316,0.1
578,0,BSDF Heavy,-2,Low,0,High,2,3.92185,907.739,0.0465394,0.1
579,2,Balanced,1,High,2,Medium,1,14.8236,3396.47,0.109728,0.1
580,1,BSDF Heavy,-1,Medium,1,High,2,8.72776,1995.33,0.0946431,0.1
581,2,BSDF Heavy,0,High,2,High,2,14.8599,3401.19,0.11,0.1
582,2,BSDF Heavy,0,High,2,High,2,14.899,3411.15,0.109358,0.1
583,2,Light Heavy,2,High,2,Low,0,14.9019,3411.16,0.11016,0.1
584,0,BSDF Heavy,-2,Low,0,High,2,3.93356,908.871,0.0468673,0.1
585,2,Light Heavy,2,High,2,Low,0,14.737,3375,0.109558,0.1
586,0,BSDF Heavy,-2,Low,0,High,2,3.97807,919.318,0.0470312,0.1
587,2,Balanced,1,High,2,Medium,1,14.8879,3406.35,0.110154,0.1
588,1,Light Heavy,1,Medium,1,Low,0,8.67395,1981.9,0.0944136,0.1
589,0,Balanced,-1,Low,0,Medium,1,3.9395,910.207,0.0469599,0.1
590,1,BSDF Heavy,-1,Medium,1,High,2,8.66493,1981.6,0.094456,0.1
591,2,Balanced,1,High,2,Medium,1,14.8666,3402.19,0.109967,0.1
592,1,BSDF Heavy,-1,Medium,1,High,2,8.60017,1968.67,0.0935069,0.1
593,2,Balanced,1,High,2,Medium,1,14.9079,3416.48,0.109203,0.1
594,1,BSDF Heavy,-1,Medium,1,High,2,8.66632,1981.61,0.0937384,0.1
595,2,Light Heavy,2,High,2,Low,0,14.9833,3429,0.110513,0.1
596,0,BSDF Heavy,-2,Low,0,High,2,3.95831,915.02,0.047174,0.1
597,2,Light Heavy,2,High,2,Low,0,14.8093,3392.09,0.109205,0.1
598,0,BSDF Heavy,-2,Low,0,High,2,3.92126,903.846,0.0470795,0.1
599,2,BSDF Heavy,0,High,2,High,2,14.8641,3401.58,0.109657,0.1
600,2,BSDF Heavy,0,High,2,High,2,14.8694,3404.87,0.109826,0.1
601,2,Balanced,1,High,2,Medium,1,14.8834,3406.56,0.109977,0.1
602,1,BSDF Heavy,-1,Medium,1,High,2,8.72934,1996.11,0.0946219,0.1
603,2,Balanced,1,High,2,Medium,1,14.8815,3406.77,0.109361,0.1
604,1,BSDF Heavy,-1,Medium,1,High,2,8.68337,1985.39,0.094674,0.1
605,2,Light Heavy,2,High,2,Low,0,14.8216,3392.41,0.10946,0.1
606,0,BSDF Heavy,-2,Low,0,High,2,4.01021,927.049,0.0473708,0.1
607,2,Balanced,1,High,2,Medium,1,14.8099,3390.37,0.110056,0.1
608,1,BSDF Heavy,-1,Medium,1,High,2,8.61748,1971.3,0.0937095,0.1
609,2,Light Heavy,2,High,2,Low,0,14.8513,3400.67,0.109844,0.1
610,0,BSDF Heavy,-2,Low,0,High,2,3.97672,917.739,0.0475424,0.1
611,2,BSDF Heavy,0,High,2,High,2,14.9303,3419.33,0.110311,0.1
612,2,BSDF Heavy,0,High,2,High,2,14.9221,3417.27,0.109896,0.1
613,2,BSDF Heavy,0,High,2,High,2,14.8129,3392.59,0.109525,0.1
614,2,BSDF Heavy,0,High,2,High,2,14.7957,3386.82,0.109724,0.1
615,2,BSDF Heavy,0,High,2,High,2,14.9532,3423.8,0.110064,0.1
616,2,BSDF Heavy,0,High,2,High,2,14.8957,3412.01,0.10977,0.1
617,2,BSDF Heavy,0,High,2,High,2,14.8801,3405.61,0.110463,0.1
618,2,BSDF Heavy,0,High,2,High,2,14.8116,3390.63,0.109579,0.1
619,2,BSDF Heavy,0,High,2,High,2,14.8515,3402.43,0.109481,0.1
620,2,BSDF Heavy,0,High,2,High,2,14.8685,3404.17,0.109302,0.1
621,2,BSDF Heavy,0,High,2,High,2,14.8551,3401.93,0.109576,0.1
622,2,BSDF Heavy,0,High,2,High,2,14.8538,3399.89,0.109514,0.1
623,2,BSDF Heavy,0,High,2,High,2,14.8614,3402.81,0.109477,0.1
624,2,BSDF Heavy,0,High,2,High,2,14.9186,3416.56,0.109952,0.1
625,2,BSDF Heavy,0,High,2,High,2,15.0277,3440.89,0.110201,0.1
626,2,BSDF Heavy,0,High,2,High,2,14.9474,3421.29,0.110291,0.1
627,2,BSDF Heavy,0,High,2,High,2,14.8533,3401.36,0.109755,0.1
628,2,BSDF Heavy,0,High,2,High,2,14.9419,3419.95,0.110303,0.1
629,2,BSDF Heavy,0,High,2,High,2,14.9138,3413.31,0.110012,0.1
630,2,BSDF Heavy,0,High,2,High,2,15.0684,3446.89,0.110909,0.1
631,2,BSDF Heavy,0,High,2,High,2,14.9492,3424.18,0.109861,0.1
632,2,BSDF Heavy,0,High,2,High,2,14.8288,3396.09,0.10941,0.1
633,2,BSDF Heavy,0,High,2,High,2,14.8569,3401.34,0.110091,0.1
634,2,BSDF Heavy,0,High,2,High,2,14.9285,3417.69,0.110264,0.1
635,2,BSDF Heavy,0,High,2,High,2,14.8954,3410.68,0.109961,0.1
636,2,BSDF Heavy,0,High,2,High,2,14.9156,3413.14,0.110392,0.1
637,2,BSDF Heavy,0,High,2,High,2,14.821,3394.5,0.109198,0.1
638,2,BSDF Heavy,0,High,2,High,2,14.8696,3402.38,0.110019,0.1
639,2,BSDF Heavy,0,High,2,High,2,14.883,3409.57,0.109537,0.1
640,2,Balanced,1,High,2,Medium,1,14.8239,3391.98,0.109639,0.1
641,1,BSDF Heavy,-1,Medium,1,High,2,8.67594,1983.3,0.0942747,0.1
642,2,Balanced,1,High,2,Medium,1,14.8151,3395.21,0.109277,0.1
643,1,BSDF Heavy,-1,Medium,1,High,2,8.61816,1970.72,0.0939699,0.1
644,2,BSDF Heavy,0,High,2,High,2,14.8495,3401.11,0.109774,0.1
645,2,BSDF Heavy,0,High,2,High,2,14.8312,3397.34,0.109196,0.1
646,2,BSDF Heavy,0,High,2,High,2,15.0295,3437.13,0.110953,0.1
647,2,BSDF Heavy,0,High,2,High,2,14.8929,3409.96,0.109898,0.1
648,2,BSDF Heavy,0,High,2,High,2,14.8638,3403.34,0.109954,0.1
649,2,BSDF Heavy,0,High,2,High,2,14.9603,3427.89,0.110141,0.1
650,2,Light Heavy,2,High,2,Low,0,14.8111,3388.76,0.110019,0.1
651,0,BSDF Heavy,-2,Low,0,High,2,3.938,910.042,0.0471296,0.1
652,2,Light Heavy,2,High,2,Low,0,14.8823,3405.84,0.11027,0.1
653,0,Balanced,-1,Low,0,Medium,1,3.94399,910.633,0.047174,0.1
