Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
137,Baseline,0,Balanced,0,Low,0,Low,0,22.2208,3856.29,8.25772,0.507701,0.1
138,Baseline,0,Balanced,0,Low,0,Low,0,22.203,3851.19,8.2564,0.50745,0.1
139,Baseline,0,Balanced,0,Low,0,Low,0,22.1882,3850.07,8.25611,0.507572,0.1
140,Baseline,0,Balanced,0,Low,0,Low,0,22.1658,3845.47,8.25491,0.50743,0.1
141,Baseline,0,Balanced,0,Low,0,Low,0,22.2307,3860.24,8.25874,0.507962,0.1
142,Baseline,0,Balanced,0,Low,0,Low,0,22.2205,3854.36,8.25722,0.507609,0.1
143,Baseline,0,Balanced,0,Low,0,Low,0,22.2092,3852.7,8.25679,0.507873,0.1
144,Baseline,0,Balanced,0,Low,0,Low,0,22.3002,3871.02,8.26153,0.508207,0.1
145,Baseline,0,Balanced,0,Low,0,Low,0,22.2338,3855.48,8.25751,0.508085,0.1
146,Baseline,0,Balanced,0,Low,0,Low,0,22.1914,3850.49,8.25622,0.507728,0.1
147,Baseline,0,Balanced,0,Low,0,Low,0,22.2039,3852.27,8.25668,0.507239,0.1
148,Baseline,0,Balanced,0,Low,0,Low,0,22.235,3857.07,8.25792,0.507973,0.1
149,Baseline,0,Balanced,0,Low,0,Low,0,22.1544,3837.45,8.25282,0.50823,0.1
150,Baseline,0,Balanced,0,Low,0,Low,0,22.2515,3865.08,8.26,0.507433,0.1
151,Baseline,0,Balanced,0,Low,0,Low,0,22.173,3846.24,8.25511,0.507351,0.1
152,Baseline,0,Balanced,0,Low,0,Low,0,22.1612,3843.3,8.25435,0.507613,0.1
153,Baseline,0,Balanced,0,Low,0,Low,0,22.1984,3846.73,8.25524,0.508165,0.1
154,Baseline,0,Balanced,0,Low,0,Low,0,22.1261,3835.72,8.25237,0.507834,0.1
155,Baseline,0,Balanced,0,Low,0,Low,0,22.1874,3846.77,8.25525,0.508115,0.1
