Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
147,RL,0,Light Heavy,0.00118113,Low,0,Low,0,3.23897,719.756,6.5803,0.0578383,0.0492704
148,RL,0,Light Heavy,-0.000123978,Low,0,Low,0,3.24292,719.846,6.58042,0.0577499,0.0492655
149,RL,0,Light Heavy,-0.00930643,Low,0,Low,0,3.26957,726.585,6.58973,0.0579159,0.0492605
150,RL,0,Light Heavy,0.00740099,Low,0,Low,0,3.24931,721.22,6.58233,0.0578037,0.0492556
151,RL,0,Light Heavy,-0.00260735,Low,0,Low,0,3.26079,723.106,6.58494,0.0579536,0.0492507
152,RL,0,Light Heavy,0.000524521,Low,0,Low,0,3.25349,722.726,6.58441,0.0576093,0.0492457
153,RL,0,Light Heavy,0.013557,Low,0,Low,0,3.21244,712.981,6.57086,0.0575017,0.0492408
154,RL,0,Light Heavy,-0.00972986,Low,0,Low,0,3.24302,719.962,6.58059,0.0575309,0.0492359
155,RL,0,Light Heavy,0.000640869,Low,0,Low,0,3.23985,719.5,6.57995,0.0576885,0.049231
156,RL,0,Light Heavy,-0.00666285,Low,0,Low,0,3.25934,724.316,6.58661,0.0575555,0.0492261
157,RL,0,Light Heavy,0.0139856,Low,0,Low,0,3.21613,714.243,6.57262,0.0578022,0.0492211
158,RL,0,Light Heavy,-0.0116839,Low,0,Low,0,3.25444,722.649,6.58431,0.0575156,0.0492162
159,RL,0,Light Heavy,0.00429296,Low,0,Low,0,3.23815,719.549,6.58001,0.0574564,0.0492113
160,RL,0,Light Heavy,-0.00290585,Low,0,Low,0,3.25171,721.646,6.58292,0.0577131,0.0492064
161,RL,0,Light Heavy,0.0105858,Low,0,Low,0,3.21766,714.036,6.57233,0.0577522,0.0492014
162,RL,0,Light Heavy,-0.00345182,Low,0,Low,0,3.21958,716.509,6.57579,0.0575086,0.0491965
163,RL,0,Light Heavy,-0.00243855,Low,0,Low,0,3.22994,718.261,6.57822,0.0576285,0.0491916
164,RL,0,Light Heavy,-0.00243092,Low,0,Low,0,3.24091,720.011,6.58065,0.0577384,0.0491867
165,RL,0,Light Heavy,0.00409985,Low,0,Low,0,3.22622,717.061,6.57655,0.0574257,0.0491818
166,RL,0,Light Heavy,-0.0079484,Low,0,Low,0,3.25462,722.791,6.5845,0.05774,0.0491769
167,RL,0,Light Heavy,0.0139627,Low,0,Low,0,3.20546,712.756,6.57054,0.0573557,0.0491719
168,RL,0,Light Heavy,-0.0197287,Low,0,Low,0,3.27475,726.977,6.59027,0.0579736,0.049167
169,RL,0,Light Heavy,0.0141153,Low,0,Low,0,3.23238,716.773,6.57615,0.0575455,0.0491621
170,RL,0,Light Heavy,-0.00389862,Low,0,Low,0,3.24097,719.577,6.58005,0.0575601,0.0491572
171,RL,0,Balanced,0.013021,Low,0,Low,0,3.2011,710.255,6.56703,0.057524,0.0491523
172,RL,0,Light Heavy,-0.0208521,Low,0,Low,0,3.27507,725.242,6.58788,0.0628295,0.0491474
173,RL,0,Light Heavy,0.00300264,Low,0,Low,0,3.25419,723.065,6.58488,0.0574987,0.0491424
174,RL,0,Light Heavy,0.000605583,Low,0,Low,0,3.25593,722.627,6.58428,0.0578552,0.0491375
175,RL,0,Light Heavy,-0.00509834,Low,0,Low,0,3.2687,726.325,6.58937,0.0574695,0.0491326
176,RL,0,Light Heavy,0.0144286,Low,0,Low,0,3.22316,715.906,6.57494,0.0576985,0.0491277
177,RL,0,Light Heavy,-0.00132942,Low,0,Low,0,3.22795,716.86,6.57627,0.0573818,0.0491228
178,RL,0,Light Heavy,-0.00260305,Low,0,Low,0,3.23651,718.731,6.57888,0.05765,0.0491179
179,RL,0,Light Heavy,0.00051403,Low,0,Low,0,3.23515,718.361,6.57836,0.0576531,0.049113
180,RL,0,Light Heavy,-0.000652313,Low,0,Low,0,3.23394,718.831,6.57902,0.0577922,0.0491081
181,RL,0,Light Heavy,0.00821829,Low,0,Low,0,3.21396,712.939,6.5708,0.0575793,0.0491031
182,RL,0,Light Heavy,-0.00619411,Low,0,Low,0,3.23,717.375,6.57699,0.0577661,0.0490982
183,RL,0,Light Heavy,-0.0132298,Low,0,Low,0,3.27197,726.942,6.59022,0.0578998,0.0490933
184,RL,0,Light Heavy,0.00247097,Low,0,Low,0,3.26631,725.146,6.58775,0.057813,0.0490884
185,RL,0,Light Heavy,0.00575781,Low,0,Low,0,3.24586,720.977,6.58199,0.0573803,0.0490835
186,RL,0,Light Heavy,0.00216627,Low,0,Low,0,3.23785,719.414,6.57983,0.0577453,0.0490786
187,RL,0,Light Heavy,-0.00126314,Low,0,Low,0,3.23996,720.325,6.58109,0.0578521,0.0490737
188,RL,0,Light Heavy,0.00340462,Low,0,Low,0,3.23161,717.873,6.57768,0.057567,0.0490688
189,RL,0,Light Heavy,-0.000186443,Low,0,Low,0,3.2349,718.007,6.57787,0.0573918,0.0490639
190,RL,0,Light Heavy,-0.00253201,Low,0,Low,0,3.24493,719.83,6.5804,0.0577561,0.049059
191,RL,0,Light Heavy,0.00135422,Low,0,Low,0,3.24134,718.854,6.57905,0.0577169,0.0490541
192,RL,0,Light Heavy,-0.000298023,Low,0,Low,0,3.24145,719.069,6.57935,0.0578783,0.0490492
193,RL,0,Light Heavy,0.00298786,Low,0,Low,0,3.23044,716.921,6.57636,0.0574625,0.0490443
194,RL,0,Light Heavy,-0.00246429,Low,0,Low,0,3.24059,718.692,6.57882,0.0575086,0.0490393
195,RL,0,Light Heavy,-0.00742483,Low,0,Low,0,3.25549,724.056,6.58625,0.0576216,0.0490344
196,RL,0,Light Heavy,-0.0019412,Low,0,Low,0,3.27152,725.465,6.58819,0.0577115,0.0490295
197,RL,0,Light Heavy,0.011271,Low,0,Low,0,3.22969,717.322,6.57692,0.0577361,0.0490246
198,RL,0,Light Heavy,-0.0109959,Low,0,Low,0,3.26922,725.265,6.58791,0.0577223,0.0490197
199,RL,0,Light Heavy,0.00238991,Low,0,Low,0,3.25766,723.531,6.58552,0.0575409,0.0490148
200,RL,0,Light Heavy,0.00328207,Low,0,Low,0,3.2463,721.157,6.58224,0.057295,0.0490099
201,RL,0,Light Heavy,0.00113153,Low,0,Low,0,3.24202,720.34,6.58111,0.0575071,0.049005
202,RL,0,Light Heavy,-0.00634336,Low,0,Low,0,3.2634,724.93,6.58745,0.0577561,0.0490001
203,RL,0,Light Heavy,0.0092988,Low,0,Low,0,3.23291,718.211,6.57816,0.0573772,0.0489952
204,RL,0,Light Heavy,-0.00409508,Low,0,Low,0,3.24509,721.163,6.58225,0.0575594,0.0489903
205,RL,0,Light Heavy,0.00988913,Low,0,Low,0,3.21684,714.057,6.57236,0.0576262,0.0489854
206,RL,0,Light Heavy,-0.0145884,Low,0,Low,0,3.26467,724.565,6.58695,0.0578437,0.0489805
207,RL,0,Light Heavy,0.00210381,Low,0,Low,0,3.25473,723.04,6.58485,0.0577576,0.0489756
208,RL,0,Light Heavy,0.00696898,Low,0,Low,0,3.23301,718.011,6.57788,0.0575302,0.0489707
209,RL,0,Light Heavy,-0.00845242,Low,0,Low,0,3.26256,724.115,6.58633,0.0579812,0.0489658
210,RL,0,Light Heavy,0.0109339,Low,0,Low,0,3.23031,716.229,6.5754,0.0574818,0.048961
211,RL,0,Light Heavy,-0.00297451,Low,0,Low,0,3.23571,718.366,6.57837,0.0575816,0.0489561
212,RL,0,Light Heavy,-0.00702763,Low,0,Low,0,3.2619,723.439,6.5854,0.0580143,0.0489512
213,RL,0,Light Heavy,0.00756359,Low,0,Low,0,3.23083,717.981,6.57783,0.0574111,0.0489463
214,RL,0,Light Heavy,0.00758123,Low,0,Low,0,3.20669,712.55,6.57025,0.0571659,0.0489414
215,RL,0,Light Heavy,-0.00809813,Low,0,Low,0,3.23879,718.352,6.57835,0.0576992,0.0489365
216,RL,0,Light Heavy,0.00593615,Low,0,Low,0,3.21679,714.094,6.57241,0.0575578,0.0489316
217,RL,0,Light Heavy,-0.0180359,Low,0,Low,0,3.26942,727.109,6.59045,0.0577899,0.0489267
218,RL,0,Light Heavy,0.00683737,Low,0,Low,0,3.24784,722.147,6.58361,0.0576278,0.0489218
219,RL,0,Light Heavy,0.00867224,Low,0,Low,0,3.22426,715.904,6.57494,0.0574595,0.0489169
