Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
189,RL,0,BSDF Heavy,-0.00274229,Low,0,Low,0,3.22531,712.594,6.57031,0.0656202,0.0490639
190,RL,0,BSDF Heavy,-0.0066967,Low,0,Low,0,3.24183,717.389,6.57701,0.0659139,0.049059
191,RL,0,BSDF Heavy,0.0103083,Low,0,Low,0,3.21279,710.021,6.5667,0.0657456,0.0490541
192,RL,0,BSDF Heavy,-0.00596809,Low,0,Low,0,3.22548,714.277,6.57267,0.0658015,0.0490492
193,RL,0,BSDF Heavy,-0.00235891,Low,0,Low,0,3.23496,715.967,6.57503,0.0659476,0.0490443
194,RL,0,BSDF Heavy,-0.00527573,Low,0,Low,0,3.25121,719.759,6.58031,0.0655985,0.0490393
195,RL,0,BSDF Heavy,0.00380564,Low,0,Low,0,3.23965,717.021,6.5765,0.0658521,0.0490344
196,RL,0,BSDF Heavy,0.00527191,Low,0,Low,0,3.22804,713.246,6.57123,0.0657769,0.0490295
197,RL,0,BSDF Heavy,0.00231791,Low,0,Low,0,3.22126,711.592,6.56891,0.0656038,0.0490246
198,RL,0,BSDF Heavy,-0.00671148,Low,0,Low,0,3.23598,716.391,6.57562,0.0659139,0.0490197
199,RL,0,BSDF Heavy,-0.0011363,Low,0,Low,0,3.24234,717.207,6.57676,0.0657885,0.0490148
200,RL,0,BSDF Heavy,0.00375223,Low,0,Low,0,3.22759,714.517,6.57301,0.0657007,0.0490099
201,RL,0,BSDF Heavy,0.0013957,Low,0,Low,0,3.22846,713.519,6.57161,0.0658806,0.049005
202,RL,0,BSDF Heavy,-0.00623608,Low,0,Low,0,3.24416,717.989,6.57785,0.0658285,0.0490001
203,RL,0,BSDF Heavy,0.00434732,Low,0,Low,0,3.22887,714.87,6.5735,0.0656911,0.0489952
204,RL,0,BSDF Heavy,0.00910568,Low,0,Low,0,3.20087,708.381,6.56439,0.065422,0.0489903
205,RL,0,BSDF Heavy,-0.00875521,Low,0,Low,0,3.22852,714.619,6.57315,0.0658343,0.0489854
206,RL,0,BSDF Heavy,-0.0037775,Low,0,Low,0,3.24194,717.327,6.57693,0.065693,0.0489805
207,RL,0,BSDF Heavy,0.00112152,Low,0,Low,0,3.23668,716.522,6.5758,0.0658531,0.0489756
208,RL,0,BSDF Heavy,0.00876093,Low,0,Low,0,3.209,710.263,6.56704,0.0655329,0.0489707
209,RL,0,BSDF Heavy,-0.00893211,Low,0,Low,0,3.23567,716.645,6.57597,0.0658386,0.0489658
210,RL,0,BSDF Heavy,-0.00216389,Low,0,Low,0,3.24695,718.199,6.57814,0.0659226,0.048961
211,RL,0,BSDF Heavy,0.00803423,Low,0,Low,0,3.22121,712.444,6.5701,0.0656578,0.0489561
212,RL,0,BSDF Heavy,-0.00963783,Low,0,Low,0,3.24944,719.354,6.57974,0.0656689,0.0489512
213,RL,0,BSDF Heavy,0.00576353,Low,0,Low,0,3.23096,715.214,6.57398,0.0658849,0.0489463
214,RL,0,Balanced,-0.00832987,Low,0,Low,0,3.25983,721.205,6.58231,0.0660716,0.0489414
215,RL,0,Light Heavy,0.0113091,Low,0,Low,0,3.22102,713.083,6.571,0.0626254,0.0489365
216,RL,0,Balanced,-0.00405169,Low,0,Low,0,3.2269,715.982,6.57505,0.0576268,0.0489316
217,RL,0,Balanced,0.00687933,Low,0,Low,0,3.20861,711.067,6.56817,0.0625453,0.0489267
218,RL,0,Balanced,-0.00201082,Low,0,Low,0,3.21109,712.5,6.57018,0.0622627,0.0489218
219,RL,0,Balanced,-0.00327826,Low,0,Low,0,3.22993,714.843,6.57346,0.0627392,0.0489169
220,RL,0,Balanced,0.00245237,Low,0,Low,0,3.22117,713.09,6.57101,0.0628617,0.048912
221,RL,0,Balanced,-0.0031414,Low,0,Low,0,3.22752,715.337,6.57415,0.0624802,0.0489071
222,RL,0,Balanced,0.00919676,Low,0,Low,0,3.2037,708.779,6.56495,0.0625641,0.0489022
